periodo,provincia,provincia_id,efectores_pagos,monto_ms
2017-09-01,Ciudad de Buenos Aires,02,7226.0,2308899.5
2017-09-01,Buenos Aires,06,197482.0,86405970.5
2017-09-01,Catamarca,10,5168.0,2398984.5
2017-09-01,Córdoba,14,9380.0,2886491.0
2017-09-01,Corrientes,18,12176.0,6438563.5
2017-09-01,Chaco,22,10223.0,4290979.0
2017-09-01,Chubut,26,1300.0,409153.5
2017-09-01,Entre Ríos,30,11160.0,4762563.5
2017-09-01,Formosa,34,7619.0,3174344.0
2017-09-01,Jujuy,38,4776.0,1367825.5
2017-09-01,La Pampa,42,2230.0,625776.5
2017-09-01,La Rioja,46,3450.0,1808194.5
2017-09-01,Mendoza,50,9145.0,3509544.0
2017-09-01,Misiones,54,23205.0,9148655.5
2017-09-01,Neuquén,58,1813.0,476822.0
2017-09-01,Río Negro,62,6622.0,1937037.0
2017-09-01,Salta,66,9523.0,5571024.0
2017-09-01,San Juan,70,4950.0,2860094.0
2017-09-01,San Luis,74,2007.0,1060279.5
2017-09-01,Santa Cruz,78,212.0,55517.5
2017-09-01,Santa Fe,82,12110.0,3818556.5
2017-09-01,Santiago del Estero,86,6153.0,3900052.0
2017-09-01,Tucumán,90,28476.0,18459673.5
2017-09-01,Tierra del Fuego,94,147.0,45671.0
2017-10-01,Ciudad de Buenos Aires,02,7105.0,2279569.5
2017-10-01,Buenos Aires,06,196834.0,86424616.0
2017-10-01,Catamarca,10,5155.0,2402127.0
2017-10-01,Córdoba,14,9226.0,2862398.5
2017-10-01,Corrientes,18,12145.0,6432907.0
2017-10-01,Chaco,22,10178.0,4306272.5
2017-10-01,Chubut,26,1285.0,403706.5
2017-10-01,Entre Ríos,30,11109.0,4766334.5
2017-10-01,Formosa,34,7518.0,3144804.5
2017-10-01,Jujuy,38,4724.0,1356931.5
2017-10-01,La Pampa,42,2160.0,612787.5
2017-10-01,La Rioja,46,3413.0,1798138.5
2017-10-01,Mendoza,50,9155.0,3532589.0
2017-10-01,Misiones,54,23289.0,9177357.0
2017-10-01,Neuquén,58,1804.0,472841.5
2017-10-01,Río Negro,62,6528.0,1918182.0
2017-10-01,Salta,66,9508.0,5565367.5
2017-10-01,San Juan,70,4928.0,2855694.5
2017-10-01,San Luis,74,1977.0,1051899.5
2017-10-01,Santa Cruz,78,214.0,56984.0
2017-10-01,Santa Fe,82,11946.0,3778332.5
2017-10-01,Santiago del Estero,86,6163.0,3902566.0
2017-10-01,Tucumán,90,28422.0,18492355.5
2017-10-01,Tierra del Fuego,94,141.0,43995.0
2017-11-01,Ciudad de Buenos Aires,02,7661.0,2419725.0
2017-11-01,Buenos Aires,06,199843.0,87328818.0
2017-11-01,Catamarca,10,5345.0,2470214.5
2017-11-01,Córdoba,14,9864.0,3005068.0
2017-11-01,Corrientes,18,12378.0,6482558.5
2017-11-01,Chaco,22,10456.0,4391748.5
2017-11-01,Chubut,26,1323.0,416067.0
2017-11-01,Entre Ríos,30,11358.0,4837355.0
2017-11-01,Formosa,34,7766.0,3215196.5
2017-11-01,Jujuy,38,4875.0,1402812.0
2017-11-01,La Pampa,42,2323.0,648402.5
2017-11-01,La Rioja,46,3468.0,1811127.5
2017-11-01,Mendoza,50,9506.0,3626235.5
2017-11-01,Misiones,54,24244.0,9455782.5
2017-11-01,Neuquén,58,1907.0,497562.5
2017-11-01,Río Negro,62,6920.0,2006381.5
2017-11-01,Salta,66,9672.0,5618999.5
2017-11-01,San Juan,70,5029.0,2882720.0
2017-11-01,San Luis,74,2005.0,1060070.0
2017-11-01,Santa Cruz,78,232.0,62640.5
2017-11-01,Santa Fe,82,12518.0,3910736.5
2017-11-01,Santiago del Estero,86,6171.0,3910317.5
2017-11-01,Tucumán,90,28460.0,18535303.0
2017-11-01,Tierra del Fuego,94,167.0,49861.0
2017-12-01,Ciudad de Buenos Aires,02,8078.0,2523637.0
2017-12-01,Buenos Aires,06,216973.0,91727689.5
2017-12-01,Catamarca,10,5503.0,2519447.0
2017-12-01,Córdoba,14,10253.0,3112751.0
2017-12-01,Corrientes,18,12713.0,6582280.5
2017-12-01,Chaco,22,10738.0,4474082.0
2017-12-01,Chubut,26,1336.0,417114.5
2017-12-01,Entre Ríos,30,11882.0,4953208.5
2017-12-01,Formosa,34,8015.0,3277837.0
2017-12-01,Jujuy,38,5099.0,1459167.5
2017-12-01,La Pampa,42,2384.0,662229.5
2017-12-01,La Rioja,46,3596.0,1857427.0
2017-12-01,Mendoza,50,10073.0,3792997.5
2017-12-01,Misiones,54,25220.0,9697336.0
2017-12-01,Neuquén,58,2002.0,520817.0
2017-12-01,Río Negro,62,7239.0,2088715.0
2017-12-01,Salta,66,10199.0,5746375.5
2017-12-01,San Juan,70,5198.0,2929019.5
2017-12-01,San Luis,74,2017.0,1061746.0
2017-12-01,Santa Cruz,78,233.0,62640.5
2017-12-01,Santa Fe,82,13057.0,4041883.5
2017-12-01,Santiago del Estero,86,6536.0,4008992.0
2017-12-01,Tucumán,90,29357.0,18787541.0
2017-12-01,Tierra del Fuego,94,193.0,56355.5
2018-01-01,Ciudad de Buenos Aires,02,7916.0,3147267.99
2018-01-01,Buenos Aires,06,214033.0,115890455.35
2018-01-01,Catamarca,10,5487.0,3223980.04
2018-01-01,Córdoba,14,10172.0,3959292.58
2018-01-01,Corrientes,18,12726.0,8417969.28
2018-01-01,Chaco,22,10716.0,5719593.35
2018-01-01,Chubut,26,1352.0,543048.73
2018-01-01,Entre Ríos,30,11820.0,6311184.64
2018-01-01,Formosa,34,8006.0,4184303.32
2018-01-01,Jujuy,38,5083.0,1866207.32
2018-01-01,La Pampa,42,2377.0,840449.58
2018-01-01,La Rioja,46,3590.0,2372531.57
2018-01-01,Mendoza,50,10016.0,4843200.29
2018-01-01,Misiones,54,24981.0,12335145.14
2018-01-01,Neuquén,58,2013.0,665064.72
2018-01-01,Río Negro,62,7191.0,2652219.52
2018-01-01,Salta,66,10153.0,7336964.61
2018-01-01,San Juan,70,5106.0,3720106.32
2018-01-01,San Luis,74,2019.0,1354813.14
2018-01-01,Santa Cruz,78,224.0,75892.52
2018-01-01,Santa Fe,82,12917.0,5121550.37
2018-01-01,Santiago del Estero,86,6546.0,5133653.65
2018-01-01,Tucumán,90,29190.0,23987624.54
2018-01-01,Tierra del Fuego,94,198.0,72674.57
2018-02-01,Ciudad de Buenos Aires,02,8001.0,3196611.92
2018-02-01,Buenos Aires,06,215391.0,116853467.54
2018-02-01,Catamarca,10,5492.0,3233902.52
2018-02-01,Córdoba,14,9738.0,3771571.78
2018-02-01,Corrientes,18,12454.0,8300777.95
2018-02-01,Chaco,22,10482.0,5651209.87
2018-02-01,Chubut,26,1336.0,536612.6
2018-02-01,Entre Ríos,30,11601.0,6205792.85
2018-02-01,Formosa,34,7573.0,4035468.1
2018-02-01,Jujuy,38,4732.0,1753843.64
2018-02-01,La Pampa,42,2381.0,847153.97
2018-02-01,La Rioja,46,3507.0,2339278.2
2018-02-01,Mendoza,50,9472.0,4627053.54
2018-02-01,Misiones,54,24628.0,12159491.88
2018-02-01,Neuquén,58,1927.0,644952.03
2018-02-01,Río Negro,62,7014.0,2594830.93
2018-02-01,Salta,66,9949.0,7262681.05
2018-02-01,San Juan,70,5144.0,3725737.76
2018-02-01,San Luis,74,1968.0,1333627.53
2018-02-01,Santa Cruz,78,235.0,80451.45
2018-02-01,Santa Fe,82,12792.0,5074620.33
2018-02-01,Santiago del Estero,86,6495.0,5108445.38
2018-02-01,Tucumán,90,29024.0,24004252.27
2018-02-01,Tierra del Fuego,94,196.0,69188.28
2018-03-01,Ciudad de Buenos Aires,02,8149.0,3244614.62
2018-03-01,Buenos Aires,06,215092.0,115986456.38
2018-03-01,Catamarca,10,3056.0,1912345.0
2018-03-01,Córdoba,14,8281.0,3023369.12
2018-03-01,Corrientes,18,8931.0,6036856.6
2018-03-01,Chaco,22,9659.0,5041918.61
2018-03-01,Chubut,26,463.0,152857.69
2018-03-01,Entre Ríos,30,9671.0,4982116.89
2018-03-01,Formosa,34,6443.0,3420547.2
2018-03-01,Jujuy,38,3193.0,999205.25
2018-03-01,La Pampa,42,1702.0,510328.91
2018-03-01,La Rioja,46,2879.0,1968394.4
2018-03-01,Mendoza,50,7135.0,3450042.52
2018-03-01,Misiones,54,16097.0,7139822.59
2018-03-01,Neuquén,58,1467.0,445699.96
2018-03-01,Río Negro,62,5427.0,1875323.84
2018-03-01,Salta,66,7589.0,5883197.65
2018-03-01,San Juan,70,4593.0,3419215.69
2018-03-01,San Luis,74,1762.0,1233867.32
2018-03-01,Santa Cruz,78,202.0,67311.01
2018-03-01,Santa Fe,82,9442.0,3062783.41
2018-03-01,Santiago del Estero,86,5108.0,4171982.84
2018-03-01,Tucumán,90,26177.0,22441606.94
2018-03-01,Tierra del Fuego,94,205.0,72138.16
2018-04-01,Ciudad de Buenos Aires,02,8068.0,3223965.57
2018-04-01,Buenos Aires,06,214666.0,115832525.8
2018-04-01,Catamarca,10,3026.0,1897595.5
2018-04-01,Córdoba,14,8110.0,2965175.93
2018-04-01,Corrientes,18,8868.0,6017816.48
2018-04-01,Chaco,22,9539.0,4988552.31
2018-04-01,Chubut,26,458.0,153394.08
2018-04-01,Entre Ríos,30,9608.0,4957713.24
2018-04-01,Formosa,34,6344.0,3386489.42
2018-04-01,Jujuy,38,3134.0,980701.46
2018-04-01,La Pampa,42,1695.0,510865.31
2018-04-01,La Rioja,46,2854.0,1958203.83
2018-04-01,Mendoza,50,7092.0,3439315.7
2018-04-01,Misiones,54,15964.0,7093160.75
2018-04-01,Neuquén,58,1469.0,450527.15
2018-04-01,Río Negro,62,5297.0,1827321.11
2018-04-01,Salta,66,7520.0,5860939.46
2018-04-01,San Juan,70,4547.0,3421897.69
2018-04-01,San Luis,74,1726.0,1209999.83
2018-04-01,Santa Cruz,78,188.0,63556.63
2018-04-01,Santa Fe,82,9206.0,2998154.35
2018-04-01,Santiago del Estero,86,5120.0,4178687.2
2018-04-01,Tucumán,90,26245.0,22450992.76
2018-04-01,Tierra del Fuego,94,222.0,84742.34
2018-05-01,Ciudad de Buenos Aires,02,7889.0,3148877.34
2018-05-01,Buenos Aires,06,212271.0,114940586.49
2018-05-01,Catamarca,10,2995.0,1884723.24
2018-05-01,Córdoba,14,7969.0,2896255.57
2018-05-01,Corrientes,18,8642.0,5932269.65
2018-05-01,Chaco,22,9485.0,4981848.16
2018-05-01,Chubut,26,450.0,148566.97
2018-05-01,Entre Ríos,30,9410.0,4878870.7
2018-05-01,Formosa,34,6079.0,3300138.25
2018-05-01,Jujuy,38,3001.0,941816.73
2018-05-01,La Pampa,42,1653.0,498529.47
2018-05-01,La Rioja,46,2804.0,1937018.22
2018-05-01,Mendoza,50,6918.0,3368786.37
2018-05-01,Misiones,54,15545.0,6943789.29
2018-05-01,Neuquén,58,1448.0,442481.98
2018-05-01,Río Negro,62,5123.0,1766446.18
2018-05-01,Salta,66,7359.0,5799259.92
2018-05-01,San Juan,70,4487.0,3403125.74
2018-05-01,San Luis,74,1672.0,1187741.51
2018-05-01,Santa Cruz,78,180.0,61143.09
2018-05-01,Santa Fe,82,9076.0,2942106.36
2018-05-01,Santiago del Estero,86,5084.0,4159915.1
2018-05-01,Tucumán,90,26100.0,22371345.3
2018-05-01,Tierra del Fuego,94,225.0,86351.38
2018-06-01,Ciudad de Buenos Aires,02,7540.0,3038658.96
2018-06-01,Buenos Aires,06,209758.0,114040870.36
2018-06-01,Catamarca,10,2939.0,1869705.76
2018-06-01,Córdoba,14,7552.0,2754660.96
2018-06-01,Corrientes,18,8501.0,5876757.98
2018-06-01,Chaco,22,9406.0,4947253.92
2018-06-01,Chubut,26,409.0,137303.8
2018-06-01,Entre Ríos,30,9270.0,4822822.67
2018-06-01,Formosa,34,5861.0,3215127.7
2018-06-01,Jujuy,38,2870.0,904004.65
2018-06-01,La Pampa,42,1586.0,478684.87
2018-06-01,La Rioja,46,2785.0,1927900.32
2018-06-01,Mendoza,50,6641.0,3280289.98
2018-06-01,Misiones,54,14916.0,6760092.38
2018-06-01,Neuquén,58,1375.0,424246.45
2018-06-01,Río Negro,62,4823.0,1664272.82
2018-06-01,Salta,66,7329.0,5794701.13
2018-06-01,San Juan,70,4425.0,3377649.36
2018-06-01,San Luis,74,1631.0,1167360.4
2018-06-01,Santa Cruz,78,166.0,57656.89
2018-06-01,Santa Fe,82,8544.0,2787640.09
2018-06-01,Santiago del Estero,86,5080.0,4158574.24
2018-06-01,Tucumán,90,26078.0,22366250.09
2018-06-01,Tierra del Fuego,94,205.0,81524.34
2018-07-01,Ciudad de Buenos Aires,02,7479.0,3013987.18
2018-07-01,Buenos Aires,06,201777.0,110314343.46
2018-07-01,Catamarca,10,2788.0,1765118.05
2018-07-01,Córdoba,14,7202.0,2600998.2
2018-07-01,Corrientes,18,7682.0,5381978.07
2018-07-01,Chaco,22,8666.0,4579589.12
2018-07-01,Chubut,26,405.0,136499.3
2018-07-01,Entre Ríos,30,8531.0,4478220.9
2018-07-01,Formosa,34,4809.0,2660277.62
2018-07-01,Jujuy,38,2683.0,851711.45
2018-07-01,La Pampa,42,1414.0,428805.14
2018-07-01,La Rioja,46,2660.0,1843693.82
2018-07-01,Mendoza,50,6214.0,3104100.83
2018-07-01,Misiones,54,13742.0,6198806.99
2018-07-01,Neuquén,58,1275.0,388847.8
2018-07-01,Río Negro,62,4525.0,1561831.33
2018-07-01,Salta,66,7181.0,5654177.87
2018-07-01,San Juan,70,4227.0,3213526.91
2018-07-01,San Luis,74,1552.0,1125525.4
2018-07-01,Santa Cruz,78,147.0,52829.85
2018-07-01,Santa Fe,82,7955.0,2579538.9
2018-07-01,Santiago del Estero,86,4759.0,3905149.85
2018-07-01,Tucumán,90,24805.0,21409942.31
2018-07-01,Tierra del Fuego,94,201.0,79110.79
2018-08-01,Ciudad de Buenos Aires,02,7392.0,2974565.85
2018-08-01,Buenos Aires,06,194756.0,107217488.27
2018-08-01,Catamarca,10,2732.0,1726232.89
2018-08-01,Córdoba,14,7023.0,2508210.27
2018-08-01,Corrientes,18,7335.0,5119435.89
2018-08-01,Chaco,22,8720.0,4555184.78
2018-08-01,Chubut,26,434.0,148298.89
2018-08-01,Entre Ríos,30,8274.0,4364247.67
2018-08-01,Formosa,34,4058.0,2264186.01
2018-08-01,Jujuy,38,2711.0,868606.41
2018-08-01,La Pampa,42,1407.0,428268.83
2018-08-01,La Rioja,46,2607.0,1810708.49
2018-08-01,Mendoza,50,6114.0,3026330.42
2018-08-01,Misiones,54,13714.0,6122377.19
2018-08-01,Neuquén,58,1276.0,392602.25
2018-08-01,Río Negro,62,4512.0,1555395.18
2018-08-01,Salta,66,6963.0,5482010.23
2018-08-01,San Juan,70,4009.0,3116984.8
2018-08-01,San Luis,74,1501.0,1086372.0
2018-08-01,Santa Cruz,78,144.0,53098.03
2018-08-01,Santa Fe,82,7832.0,2532877.08
2018-08-01,Santiago del Estero,86,4652.0,3822015.92
2018-08-01,Tucumán,90,24930.0,21267808.76
2018-08-01,Tierra del Fuego,94,202.0,77501.72
2018-09-01,Ciudad de Buenos Aires,02,7153.0,2866492.26
2018-09-01,Buenos Aires,06,189222.0,104557482.78
2018-09-01,Catamarca,10,2737.0,1733741.82
2018-09-01,Córdoba,14,7011.0,2501237.83
2018-09-01,Corrientes,18,7393.0,5175484.33
2018-09-01,Chaco,22,8715.0,4561084.66
2018-09-01,Chubut,26,446.0,154466.89
2018-09-01,Entre Ríos,30,8314.0,4376315.37
2018-09-01,Formosa,34,4090.0,2284299.08
2018-09-01,Jujuy,38,2673.0,854393.27
2018-09-01,La Pampa,42,1448.0,443822.82
2018-09-01,La Rioja,46,2646.0,1828407.87
2018-09-01,Mendoza,50,6098.0,3025257.87
2018-09-01,Misiones,54,13888.0,6194783.7
2018-09-01,Neuquén,58,1211.0,375171.19
2018-09-01,Río Negro,62,4480.0,1553786.36
2018-09-01,Salta,66,7002.0,5503464.06
2018-09-01,San Juan,70,4104.0,3151310.78
2018-09-01,San Luis,74,1505.0,1091735.52
2018-09-01,Santa Cruz,78,143.0,52293.52
2018-09-01,Santa Fe,82,7941.0,2575248.29
2018-09-01,Santiago del Estero,86,4671.0,3837838.19
2018-09-01,Tucumán,90,24855.0,21261372.93
2018-09-01,Tierra del Fuego,94,196.0,75892.69
2018-10-01,Ciudad de Buenos Aires,02,7625.0,3058235.52
2018-10-01,Buenos Aires,06,192412.0,106305972.72
2018-10-01,Catamarca,10,2747.0,1739641.63
2018-10-01,Córdoba,14,7309.0,2610651.93
2018-10-01,Corrientes,18,7468.0,5222414.74
2018-10-01,Chaco,22,8748.0,4575029.63
2018-10-01,Chubut,26,442.0,150712.42
2018-10-01,Entre Ríos,30,8345.0,4390796.68
2018-10-01,Formosa,34,4099.0,2291807.97
2018-10-01,Jujuy,38,2689.0,853052.32
2018-10-01,La Pampa,42,1539.0,471176.23
2018-10-01,La Rioja,46,2653.0,1831894.11
2018-10-01,Mendoza,50,6201.0,3059851.96
2018-10-01,Misiones,54,13807.0,6166357.59
2018-10-01,Neuquén,58,1204.0,374366.73
2018-10-01,Río Negro,62,4536.0,1572558.39
2018-10-01,Salta,66,7032.0,5510168.29
2018-10-01,San Juan,70,4137.0,3160696.76
2018-10-01,San Luis,74,1517.0,1092539.99
2018-10-01,Santa Cruz,78,155.0,53366.14
2018-10-01,Santa Fe,82,8063.0,2619496.7
2018-10-01,Santiago del Estero,86,4667.0,3832742.86
2018-10-01,Tucumán,90,24828.0,21226510.25
2018-10-01,Tierra del Fuego,94,200.0,76429.02
2018-11-01,Ciudad de Buenos Aires,02,7715.0,3064134.97
2018-11-01,Buenos Aires,06,187789.0,102359524.66
2018-11-01,Catamarca,10,3373.0,2090680.49
2018-11-01,Córdoba,14,7582.0,2734279.62
2018-11-01,Corrientes,18,7766.0,5350064.79
2018-11-01,Chaco,22,9154.0,4761141.47
2018-11-01,Chubut,26,545.0,193619.96
2018-11-01,Entre Ríos,30,8815.0,4625716.27
2018-11-01,Formosa,34,4246.0,2362337.38
2018-11-01,Jujuy,38,2754.0,893010.15
2018-11-01,La Pampa,42,1675.0,541437.56
2018-11-01,La Rioja,46,2766.0,1863001.96
2018-11-01,Mendoza,50,6672.0,3234163.79
2018-11-01,Misiones,54,17213.0,7894464.18
2018-11-01,Neuquén,58,1325.0,418078.71
2018-11-01,Río Negro,62,4674.0,1633969.88
2018-11-01,Salta,66,6994.0,5350872.31
2018-11-01,San Juan,70,4152.0,3076757.71
2018-11-01,San Luis,74,1496.0,1045877.53
2018-11-01,Santa Cruz,78,160.0,55779.7
2018-11-01,Santa Fe,82,8633.0,2942109.23
2018-11-01,Santiago del Estero,86,4712.0,3826842.84
2018-11-01,Tucumán,90,24843.0,20625260.86
2018-11-01,Tierra del Fuego,94,207.0,76160.81
2018-12-01,Ciudad de Buenos Aires,02,8056.0,3221284.14
2018-12-01,Buenos Aires,06,195804.0,108285629.61
2018-12-01,Catamarca,10,3441.0,2147801.56
2018-12-01,Córdoba,14,7633.0,2760828.82
2018-12-01,Corrientes,18,8043.0,5594371.46
2018-12-01,Chaco,22,9338.0,4938941.02
2018-12-01,Chubut,26,555.0,195497.14
2018-12-01,Entre Ríos,30,9019.0,4798688.46
2018-12-01,Formosa,34,4335.0,2444130.55
2018-12-01,Jujuy,38,2740.0,884160.44
2018-12-01,La Pampa,42,1720.0,548946.22
2018-12-01,La Rioja,46,2885.0,1976171.48
2018-12-01,Mendoza,50,6922.0,3364227.64
2018-12-01,Misiones,54,16750.0,7549592.33
2018-12-01,Neuquén,58,1329.0,414324.21
2018-12-01,Río Negro,62,4635.0,1613320.55
2018-12-01,Salta,66,7297.0,5685553.79
2018-12-01,San Juan,70,4311.0,3267697.92
2018-12-01,San Luis,74,1580.0,1119625.42
2018-12-01,Santa Cruz,78,172.0,60338.62
2018-12-01,Santa Fe,82,8633.0,2867287.98
2018-12-01,Santiago del Estero,86,4876.0,4014028.63
2018-12-01,Tucumán,90,26329.0,22311273.14
2018-12-01,Tierra del Fuego,94,188.0,70797.4
2019-01-01,Ciudad de Buenos Aires,02,8374.0,4318996.5
2019-01-01,Buenos Aires,06,196371.0,139486672.0
2019-01-01,Catamarca,10,2951.0,2411844.5
2019-01-01,Córdoba,14,7393.0,3396081.0
2019-01-01,Corrientes,18,7677.0,6881732.0
2019-01-01,Chaco,22,8849.0,5997745.0
2019-01-01,Chubut,26,500.0,226336.5
2019-01-01,Entre Ríos,30,8485.0,5729379.5
2019-01-01,Formosa,34,4145.0,3034700.5
2019-01-01,Jujuy,38,2694.0,1105500.5
2019-01-01,La Pampa,42,1580.0,622856.0
2019-01-01,La Rioja,46,2785.0,2449050.5
2019-01-01,Mendoza,50,6497.0,4066822.5
2019-01-01,Misiones,54,14866.0,8419235.5
2019-01-01,Neuquén,58,1384.0,544654.5
2019-01-01,Río Negro,62,4583.0,2051842.0
2019-01-01,Salta,66,7280.0,7284452.5
2019-01-01,San Juan,70,4117.0,4069578.5
2019-01-01,San Luis,74,1522.0,1401426.0
2019-01-01,Santa Cruz,78,157.0,68900.0
2019-01-01,Santa Fe,82,8389.0,3512866.5
2019-01-01,Santiago del Estero,86,4783.0,5086198.0
2019-01-01,Tucumán,90,25409.0,27964443.0
2019-01-01,Tierra del Fuego,94,204.0,96460.0
2019-02-01,Ciudad de Buenos Aires,02,8447.0,4359647.5
2019-02-01,Buenos Aires,06,194934.0,138833155.5
2019-02-01,Catamarca,10,3000.0,2446983.5
2019-02-01,Córdoba,14,7505.0,3449478.5
2019-02-01,Corrientes,18,7808.0,6971991.0
2019-02-01,Chaco,22,8916.0,6031850.5
2019-02-01,Chubut,26,528.0,237016.0
2019-02-01,Entre Ríos,30,8492.0,5734547.0
2019-02-01,Formosa,34,4182.0,3056059.5
2019-02-01,Jujuy,38,2695.0,1105500.5
2019-02-01,La Pampa,42,1626.0,643526.0
2019-02-01,La Rioja,46,2782.0,2447672.5
2019-02-01,Mendoza,50,6576.0,4113330.0
2019-02-01,Misiones,54,15813.0,8791640.0
2019-02-01,Neuquén,58,1403.0,554300.5
2019-02-01,Río Negro,62,4558.0,2038062.0
2019-02-01,Salta,66,7284.0,7297543.5
2019-02-01,San Juan,70,4104.0,4059588.0
2019-02-01,San Luis,74,1534.0,1406938.0
2019-02-01,Santa Cruz,78,145.0,65799.5
2019-02-01,Santa Fe,82,8386.0,3516656.0
2019-02-01,Santiago del Estero,86,4781.0,5081719.5
2019-02-01,Tucumán,90,25354.0,27974433.5
2019-02-01,Tierra del Fuego,94,216.0,101283.0
2019-03-01,Ciudad de Buenos Aires,02,8576.0,4383418.0
2019-03-01,Buenos Aires,06,190045.0,136165347.5
2019-03-01,Catamarca,10,2984.0,2441471.5
2019-03-01,Córdoba,14,7473.0,3456368.5
2019-03-01,Corrientes,18,7701.0,6894478.5
2019-03-01,Chaco,22,8776.0,5952271.0
2019-03-01,Chubut,26,530.0,238738.5
2019-03-01,Entre Ríos,30,8399.0,5698719.0
2019-03-01,Formosa,34,4188.0,3057437.5
2019-03-01,Jujuy,38,2697.0,1107912.0
2019-03-01,La Pampa,42,1627.0,648693.5
2019-03-01,La Rioja,46,2743.0,2421490.5
2019-03-01,Mendoza,50,6512.0,4073368.0
2019-03-01,Misiones,54,16338.0,8949421.0
2019-03-01,Neuquén,58,1395.0,547410.5
2019-03-01,Río Negro,62,4560.0,2038751.0
2019-03-01,Salta,66,7257.0,7277218.0
2019-03-01,San Juan,70,4031.0,4021348.5
2019-03-01,San Luis,74,1529.0,1398670.0
2019-03-01,Santa Cruz,78,145.0,65110.5
2019-03-01,Santa Fe,82,8358.0,3502876.0
2019-03-01,Santiago del Estero,86,4733.0,5044513.5
2019-03-01,Tucumán,90,25103.0,27852480.5
2019-03-01,Tierra del Fuego,94,223.0,103694.5
2019-04-01,Ciudad de Buenos Aires,02,8669.0,4447495.0
2019-04-01,Buenos Aires,06,193794.0,138241649.0
2019-04-01,Catamarca,10,2930.0,2420112.5
2019-04-01,Córdoba,14,7458.0,3451201.0
2019-04-01,Corrientes,18,7671.0,6920660.5
2019-04-01,Chaco,22,8710.0,5938835.5
2019-04-01,Chubut,26,512.0,234949.0
2019-04-01,Entre Ríos,30,8387.0,5698030.0
2019-04-01,Formosa,34,4051.0,3020576.0
2019-04-01,Jujuy,38,2646.0,1085175.0
2019-04-01,La Pampa,42,1652.0,652827.5
2019-04-01,La Rioja,46,2762.0,2430447.5
2019-04-01,Mendoza,50,6539.0,4068889.5
2019-04-01,Misiones,54,16012.0,8783027.5
2019-04-01,Neuquén,58,1460.0,569458.5
2019-04-01,Río Negro,62,4508.0,2017736.5
2019-04-01,Salta,66,7101.0,7226232.0
2019-04-01,San Juan,70,4000.0,4015836.5
2019-04-01,San Luis,74,1520.0,1394191.5
2019-04-01,Santa Cruz,78,147.0,69933.5
2019-04-01,Santa Fe,82,8433.0,3533192.0
2019-04-01,Santiago del Estero,86,4773.0,5071040.0
2019-04-01,Tucumán,90,25413.0,28053668.5
2019-04-01,Tierra del Fuego,94,214.0,99560.5
2019-05-01,Ciudad de Buenos Aires,02,8514.0,4362059.0
2019-05-01,Buenos Aires,06,191090.0,136366191.0
2019-05-01,Catamarca,10,2890.0,2390485.5
2019-05-01,Córdoba,14,7339.0,3387124.0
2019-05-01,Corrientes,18,7629.0,6906191.5
2019-05-01,Chaco,22,8681.0,5925055.5
2019-05-01,Chubut,26,508.0,231159.5
2019-05-01,Entre Ríos,30,8316.0,5673226.0
2019-05-01,Formosa,34,3991.0,2976480.0
2019-05-01,Jujuy,38,2590.0,1057270.5
2019-05-01,La Pampa,42,1634.0,645593.0
2019-05-01,La Rioja,46,2735.0,2409088.5
2019-05-01,Mendoza,50,6357.0,3964506.0
2019-05-01,Misiones,54,15268.0,8420269.0
2019-05-01,Neuquén,58,1355.0,532941.5
2019-05-01,Río Negro,62,4338.0,1939535.0
2019-05-01,Salta,66,6985.0,7066039.5
2019-05-01,San Juan,70,3872.0,3881826.0
2019-05-01,San Luis,74,1472.0,1364564.5
2019-05-01,Santa Cruz,78,154.0,72345.0
2019-05-01,Santa Fe,82,8299.0,3481861.5
2019-05-01,Santiago del Estero,86,4723.0,5009030.0
2019-05-01,Tucumán,90,25064.0,27581703.5
2019-05-01,Tierra del Fuego,94,213.0,99216.0
2019-06-01,Ciudad de Buenos Aires,02,8670.0,4430270.0
2019-06-01,Buenos Aires,06,191774.0,136789926.0
2019-06-01,Catamarca,10,2899.0,2393930.5
2019-06-01,Córdoba,14,7455.0,3435009.5
2019-06-01,Corrientes,18,7698.0,6929962.0
2019-06-01,Chaco,22,8732.0,5942969.5
2019-06-01,Chubut,26,503.0,230815.0
2019-06-01,Entre Ríos,30,8331.0,5673226.0
2019-06-01,Formosa,34,4126.0,3029533.0
2019-06-01,Jujuy,38,2608.0,1072773.0
2019-06-01,La Pampa,42,1652.0,650071.5
2019-06-01,La Rioja,46,2708.0,2402887.5
2019-06-01,Mendoza,50,6429.0,3987932.0
2019-06-01,Misiones,54,15029.0,8336900.0
2019-06-01,Neuquén,58,1359.0,531908.0
2019-06-01,Río Negro,62,4440.0,1983631.0
2019-06-01,Salta,66,7059.0,7104279.0
2019-06-01,San Juan,70,3888.0,3906285.5
2019-06-01,San Luis,74,1456.0,1358019.0
2019-06-01,Santa Cruz,78,151.0,70622.5
2019-06-01,Santa Fe,82,8465.0,3533192.0
2019-06-01,Santiago del Estero,86,4737.0,5022121.0
2019-06-01,Tucumán,90,25191.0,27699178.0
2019-06-01,Tierra del Fuego,94,221.0,100938.5
2019-07-01,Ciudad de Buenos Aires,02,8757.0,4453007.0
2019-07-01,Buenos Aires,06,190374.0,135446376.0
2019-07-01,Catamarca,10,2894.0,2372227.0
2019-07-01,Córdoba,14,7731.0,3566264.0
